Store,MAIN_BARCODE,RETAIL PRICE,MARKDOWN PERC,SELL PRICE,TOTAL DISCOUNT,WAC PER TRANSACTION,TransType,SOLD QTY,SALES AMOUNT W/O VAT,WAC AMOUNT PER TRANSACTION,MARGIN,NET_VALUE
121,193394052004,1099000,0,1099000,0,306953.714,45,1,999090.9091,306953.714,692137.1951,1099000
121,032546871028,849000,0,849000,0,386314.4609,45,1,771818.1818,386314.4609,385503.7209,849000
121,193395084271,2199000,0,2199000,0,703092.555,45,1,1999090.909,703092.555,1295998.354,2199000
121,193394093298,1099000,0,1099000,0,338394.2875,45,1,999090.9091,338394.2875,660696.6216,1099000
121,193394051533,999000,0,999000,0,300492.1046,45,1,908181.8182,300492.1046,607689.7136,999000
121,193395084066,1299000,0,1299000,0,402981.2175,45,1,1180909.091,402981.2175,777927.8734,1299000
121,700053804241,749000,0,749000,0,300584.6018,45,1,680909.0909,300584.6018,380324.4891,749000
121,193395077952,1749000,0,1749000,0,558061.5375,45,1,1590000,558061.5375,1031938.463,1749000
121,193395077709,1749000,0,1749000,0,558061.5375,45,1,1590000,558061.5375,1031938.463,1749000
121,193395087111,2199000,0,2199000,0,705326.2313,45,1,1999090.909,705326.2313,1293764.678,2199000
121,700053288539,699000,0,699000,0,258051.8299,45,1,635454.5455,258051.8299,377402.7155,699000
121,700053804241,749000,0,749000,0,300584.6018,45,1,680909.0909,300584.6018,380324.4891,749000
121,700053288591,699000,0,699000,0,257320.1598,45,1,635454.5455,257320.1598,378134.3856,699000
121,193391172217,649000,0,649000,0,194749.2563,45,1,590000,194749.2563,395250.7438,649000
121,193395005146,999000,0,999000,0,312626.16,45,1,908181.8182,312626.16,595555.6582,999000
121,193395024642,1099000,0,1099000,0,351228.5703,45,1,999090.9091,351228.5703,647862.3388,1099000
121,700053288539,699000,0,699000,0,258051.8299,45,1,635454.5455,258051.8299,377402.7155,699000
121,700053630048,849000,0,849000,0,377549.5308,45,1,771818.1818,377549.5308,394268.651,849000
121,191163131028,399000,0,399000,0,121305.8025,45,1,362727.2727,121305.8025,241421.4702,399000
121,700053630024,849000,0,849000,0,377765.9407,45,1,771818.1818,377765.9407,394052.2411,849000
121,700053629394,849000,0,849000,0,377166.5671,45,1,771818.1818,377166.5671,394651.6147,849000
121,700053843509,749000,0,749000,0,288594.4068,45,1,680909.0909,288594.4068,392314.6841,749000
121,193394055180,1099000,0,1099000,0,314237.5656,45,1,999090.9091,314237.5656,684853.3435,1099000
121,700053630017,849000,0,849000,0,374913.9675,45,1,771818.1818,374913.9675,396904.2143,849000
121,700053630031,849000,0,849000,0,374913.9675,45,1,771818.1818,374913.9675,396904.2143,849000
121,192824168803,949000,0,949000,0,297690.6476,45,1,862727.2727,297690.6476,565036.6252,949000
121,193395053840,1599000,0,1599000,0,492623.04,45,1,1453636.364,492623.04,961013.3236,1599000
121,193392111826,99000,0,99000,0,25319.1375,45,1,90000,25319.1375,64680.8625,99000
121,680975167986,1099000,0,1099000,0,350515.35,45,1,999090.9091,350515.35,648575.5591,1099000
121,193392312261,399000,0,399000,0,138041.325,45,1,362727.2727,138041.325,224685.9477,399000
121,193394057177,999000,0,999000,0,305981.0576,45,1,908181.8182,305981.0576,602200.7606,999000
121,192825081446,349000,0,349000,0,117231.075,45,1,317272.7273,117231.075,200041.6523,349000
121,193391173597,499000,0,499000,0,151047.7313,45,1,453636.3636,151047.7313,302588.6324,499000
121,193394076550,1249000,0,1249000,0,391232.7,45,1,1135454.545,391232.7,744221.8455,1249000
121,193394055340,1099000,0,1099000,0,318065.6252,45,1,999090.9091,318065.6252,681025.2839,1099000
121,700053288867,699000,0,699000,0,255824.3663,45,1,635454.5455,255824.3663,379630.1792,699000
121,192362289886,99000,0,99000,99000,27262.8,45,1,0,27262.8,-27262.8,0
121,193391123066,449000,0,449000,0,144978.075,45,1,408181.8182,144978.075,263203.7432,449000
121,772259438582,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
121,193394097234,799000,0,799000,0,253923.1322,45,1,726363.6364,253923.1322,472440.5041,799000
121,193395066475,1299000,0,1299000,0,394157.9475,45,1,1180909.091,394157.9475,786751.1434,1299000
121,193395090357,1299000,0,1299000,0,411226.3575,45,1,1180909.091,411226.3575,769682.7334,1299000
121,193392114032,99000,0,99000,99000,25257.72375,45,1,0,25257.72375,-25257.72375,0
121,808390853066,1349000,0,1349000,0,423937.615,45,1,1226363.636,423937.615,802426.0214,1349000
121,192824355364,99000,0,99000,99000,25375.5,45,1,0,25375.5,-25375.5,0
121,808390007964,99000,0,99000,99000,26223.19515,45,1,0,26223.19515,-26223.19515,0
121,700053843493,749000,0,749000,0,288485.9068,45,1,680909.0909,288485.9068,392423.1841,749000
121,193394069293,799000,0,799000,0,245857.7863,45,1,726363.6364,245857.7863,480505.8501,799000
121,192824389697,99000,0,99000,0,31215.375,45,1,90000,31215.375,58784.625,99000
121,193395090319,1299000,0,1299000,0,411226.3575,45,1,1180909.091,411226.3575,769682.7334,1299000
121,193391170916,499000,0,499000,0,146538.8438,45,1,453636.3636,146538.8438,307097.5199,499000
121,193392301203,149000,0,149000,0,36417.9375,45,1,135454.5455,36417.9375,99036.60795,149000
121,193392112526,149000,0,149000,0,54453.4875,45,1,135454.5455,54453.4875,81001.05795,149000
121,700053288973,699000,0,699000,0,255958.0421,45,1,635454.5455,255958.0421,379496.5034,699000
121,192824389697,99000,0,99000,0,31215.375,45,1,90000,31215.375,58784.625,99000
121,808390007964,99000,0,99000,99000,26223.19515,45,1,0,26223.19515,-26223.19515,0
121,193392111826,99000,0,99000,0,25319.1375,45,1,90000,25319.1375,64680.8625,99000
121,772259438445,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
121,887040637799,799000,0,799000,0,216651.4028,45,1,726363.6364,216651.4028,509712.2336,799000
121,193395077952,1749000,0,1749000,0,558061.5375,45,1,1590000,558061.5375,1031938.463,1749000
121,700053288959,699000,0,699000,0,255608.5265,45,1,635454.5455,255608.5265,379846.0189,699000
121,193391315607,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
121,193395063597,1149000,0,1149000,0,342569.25,45,1,1044545.455,342569.25,701976.2045,1149000
121,193392111802,99000,0,99000,0,30001.44375,45,1,90000,30001.44375,59998.55625,99000
121,193395063016,1149000,0,1149000,0,342569.25,46,1,1044545.455,342569.25,701976.2045,1149000
121,193395053956,1599000,0,1599000,0,493807.23,45,1,1453636.364,493807.23,959829.1336,1599000
121,032546871035,849000,0,849000,0,374913.9675,45,1,771818.1818,374913.9675,396904.2143,849000
121,192824389697,99000,0,99000,0,31215.375,45,1,90000,31215.375,58784.625,99000
121,772259438582,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
121,193392168479,399000,0,399000,0,113415.8625,45,1,362727.2727,113415.8625,249311.4102,399000
121,193395000059,1399000,0,1399000,0,457388.1675,45,1,1271818.182,457388.1675,814430.0143,1399000
121,193395087241,1499000,0,1499000,0,454169.795,45,1,1362727.273,454169.795,908557.4777,1499000
121,192824389697,99000,0,99000,0,31215.375,45,1,90000,31215.375,58784.625,99000
121,193394052516,1099000,0,1099000,0,307157.9248,45,1,999090.9091,307157.9248,691932.9843,1099000
121,193391316796,1399000,0,1399000,0,454042.845,45,1,1271818.182,454042.845,817775.3368,1399000
121,193395018412,1449000,0,1449000,0,446629.0656,45,1,1317272.727,446629.0656,870643.6616,1449000
121,193395028794,1199000,0,1199000,0,363158.9067,45,1,1090000,363158.9067,726841.0933,1199000
121,193392111772,149000,0,149000,0,34683.75,45,1,135454.5455,34683.75,100770.7955,149000
121,700053288720,699000,0,699000,0,262957.6607,45,1,635454.5455,262957.6607,372496.8848,699000
121,193392111819,99000,0,99000,0,30001.44375,45,1,90000,30001.44375,59998.55625,99000
121,193392111826,99000,0,99000,0,25319.1375,45,1,90000,25319.1375,64680.8625,99000
121,193394064748,799000,0,799000,0,247422.6,45,1,726363.6364,247422.6,478941.0364,799000
121,193395053598,1549000,0,1549000,0,521161.5575,45,1,1408181.818,521161.5575,887020.2607,1549000
121,193391315928,1199000,0,1199000,0,362531.31,45,1,1090000,362531.31,727468.69,1199000
121,193395024802,1099000,0,1099000,0,350779.6904,45,1,999090.9091,350779.6904,648311.2187,1099000
